ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,pred_a_pos,PRED_B,pred_b_pos,PRED_C,pred_c_pos,PRED_D,pred_d_pos,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT,autor_legivel,Variation,pos_pred_a,OBJ_TH
5081,Herodotus (0016),Histories (001),2.107.8,"τὴν δέ οἱ συμβουλεῦσαι τῶν παίδων ἐόντων ἓξ τοὺς δύο ἐπὶ τὴν πυρὴν ἐκτείναντα γεφυρῶσαι τὸ καιόμενον, αὐτοὺς δὲ ἐπ᾽ ἐκείνων ἐπιβαίνοντας ἐκσώζεσθαι. ταῦτα ποιῆσαι τὸν Σέσωστριν, καὶ δύο μὲν τῶν παίδων κατακαῆναι τρόπῳ τοιούτῳ, τοὺς δὲ λοιποὺς ἀποσωθῆναι ἅμα τῷ πατρί.",συμβουλεῦσαι,συμβουλεύω,TRUE,FALSE,γεφυρῶσαι,γεφυρῶσαι,NA,NA,NA,FALSE,οἱ,οἱ,NA,NA,ἐκτείναντα,ἐκτείναντα,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,11,historiography,jonic,Herodotus,FALSE,P,Recipient
5083,Herodotus (0016),Histories (001),3.21.14,"βασιλεὺς ὁ Αἰθιόπων συμβουλεύει τῷ Περσέων βασιλέι, ἐπεὰν οὕτω εὐπετέως ἕλκωσι τὰ τόξα Πέρσαι ἐόντα μεγάθεϊ τοσαῦτα, τότε ἐπ’ Αἰθίοπας τοὺς μακροβίους πλήθεϊ ὑπερβαλλόμενον στρατεύεσθαι·",συμβουλεύει,συμβουλεύω,TRUE,FALSE,στρατεύεσθαι,στρατεύεσθαι,NA,NA,NA,FALSE,τῷ Περσέων βασιλέι,τῷ Περσέων βασιλέι,NA,NA,ὑπερβαλλόμενον,ὑπερβαλλόμενον,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,17,historiography,jonic,Herodotus,FALSE,P,Recipient
5093,Herodotus (0016),Histories (001),7.120.1,"ἔνθα δὴ Μεγακρέοντος ἀνδρὸς Ἀβδηρίτεω ἔπος εὖ εἰρημένον ἐγένετο, ὃς συνεβούλευσε Ἀβδηρίτῃσι πανδημεί, αὐτοὺς καὶ γυναῖκας, ἐλθόντας ἐς τὰ σφέτερα ἱρὰ ἵζεσθαι ἱκέτας τῶν θεῶν παραιτεομένους καὶ τὸ λοιπόν σφι ἀπαμύνειν τῶν ἐπιόντων κακῶν τὰ ἡμίσεα, τῶν τε παροιχομένων ἔχειν σφι μεγάλην χάριν, ὅτι βασιλεὺς Ξέρξης οὐ δὶς ἑκάστης ἡμέρης ἐνόμισε σῖτον αἱρέεσθαι·",συνεβούλευσε,συμβουλεύω,TRUE,FALSE,ἵζεσθαι,ἵζεσθαι,NA,NA,NA,FALSE,Ἀβδηρίτῃσι,Ἀβδηρίτῃσι,NA,NA,"ἐλθόντας, παραιτεομένους",ἐλθόντας,P,παραιτεομένους,P,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,MESTRADO,5,historiography,jonic,Herodotus,FALSE,P,Recipient
5095,Herodotus (0016),Histories (001),7.141.2,"προβάλλουσι δὲ σφέας αὐτοὺς ὑπὸ τοῦ κακοῦ τοῦ κεχρησμένου, Τίμων ὁ Ἀνδροβούλου, τῶν Δελφῶν ἀνὴρ δόκιμος ὅμοια τῷ μάλιστα, συνεβούλευέ σφι ἱκετηρίην λαβοῦσι δεύτερα αὖτις ἐλθόντας χρᾶσθαι τῷ χρηστηρίῳ ὡς ἱκέτας.",συνεβούλευέ,συμβουλεύω,TRUE,FALSE,χρᾶσθαι,χρᾶσθαι,NA,NA,NA,FALSE,σφι,σφι,NA,NA,"λαβοῦσι, ἐλθόντας",λαβοῦσι,P,ἐλθόντας,P,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,MESTRADO,2,historiography,jonic,Herodotus,FALSE,P,Recipient
5096,Herodotus (0016),Histories (001),7.173.15,"ἀπικόμενοι γὰρ ἄγγελοι παρὰ Ἀλεξάνδρου τοῦ Ἀμύντεω ἀνδρὸς Μακεδόνος συνεβούλευόν σφι ἀπαλλάσσεσθαι μηδὲ μένοντας ἐν τῇ ἐσβολῇ καταπατηθῆναι ὑπὸ τοῦ στρατοῦ τοῦ ἐπιόντος, σημαίνοντες τὸ πλῆθός τε τῆς στρατιῆς καὶ τὰς νέας.",συνεβούλευόν,συμβουλεύω,TRUE,FALSE,καταπατηθῆναι,καταπατηθῆναι,NA,NA,NA,FALSE,σφι,σφι,NA,NA,μένοντας,μένοντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,historiography,jonic,Herodotus,FALSE,P,Recipient
5116,Herodotus (0016),Histories (001),7.53.3,"ὦ Πέρσαι, τῶνδ’ ἐγὼ ὑμέων χρηίζων συνέλεξα, ἄνδρας τε γενέσθαι ἀγαθοὺς καὶ μὴ καταισχύνειν τὰ πρόσθε ἐργασμένα Πέρσῃσι, ἐόντα μεγάλα τε καὶ πολλοῦ ἄξια, ἀλλ’ εἷς τε ἕκαστος καὶ οἱ σύμπαντες προθυμίην ἔχωμεν·",χρηίζων,χρῄζω,TRUE,FALSE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,ὑμέων,ὑμέων,NA,NA,ἄνδρας,ἄνδρας,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,historiography,jonic,Herodotus,FALSE,N,Recipient
5157,Isaeus (0017),On the Estate of Dicaeogenes (005),19.1,"ἡμεῖς τοίνυν ταῦτα παθόντες ὑπὸ Λεωχάρους, καὶ ἐγγενόμενον ἡμῖν αὐτὸν ἐπειδὴ εἵλομεν τῶν ψευδομαρτυρίων ἀτιμῶσαι, οὐκ ἐβουλήθημεν, ἀλλ’ ἐξήρκεσε τὰ ἡμέτερα ἡμῖν κομισαμένοις ἀπηλλάχθαι.",ἐξήρκεσε,ἐξαρκέω,FALSE,TRUE,ἀπηλλάχθαι,ἀπηλλάχθαι,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,κομισαμένοις,κομισαμένοις,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,juridical,attic,Isaeus,FALSE,P,Agent
5161,Isaeus (0017),On The Estate Of Aristarchus (010),11.1,"οὐ τοίνυν, ὦ ἄνδρες, οὐδὲ Κυρωνίδην οἷόν τε ἦν ὑὸν Ἀριστάρχῳ εἰσποιῆσαι, ἀλλ’ αὐτῷ μὲν ἐπανελθεῖν εἰς τὸν πατρῷον οἶκον ἐξῆν, ὑὸν ἐγκαταλιπόντα ἐν τῷ Ξεναινέτου οἴκῳ, ἐξ αὑτοῦ δὲ ἀντεισαγαγεῖν οὐκ ἔστι νόμος·",ἐξῆν,ἔξεστι,FALSE,TRUE,ἐπανελθεῖν,ἐπανελθεῖν,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ἐγκαταλιπόντα,ἐγκαταλιπόντα,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,9,juridical,attic,Isaeus,FALSE,P,Agent
5166,Isaeus (0017),On The Estate Of Pyrrhus (003),21,"παρὰ δὲ τῶν ἀσθενούντων ἢ τῶν ἀποδημεῖν μελλόντων ὅταν τις ἐκμαρτυρίαν ποιῆται, τοὺς ἐπιεικεστάτους τῶν πολιτῶν καὶ τοὺς ἡμῖν γνωριμωτάτους ἕκαστος ἡμῶν παρακαλεῖ μάλιστα, καὶ οὐ μεθ’ ἑνὸς οὐδὲ μετὰ δυοῖν, ἀλλ’ ὡς ἂν μετὰ πλείστων δυνώμεθα τὰς ἐκμαρτυρίας πάντες ποιούμεθα, ἵνα τῷ τε ἐκμαρτυρήσαντι μὴ ἐξείη ὕστερον ἐξάρνῳ γενέσθαι τὴν μαρτυρίαν, ὑμεῖς τε πολλοῖς καὶ καλοῖς κἀγαθοῖς ταὐτὰ μαρτυροῦσι πιστεύοιτε μᾶλλον.",ἐξείη,ἔξεστι,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,τῷ τε ἐκμαρτυρήσαντι,τῷ τε ἐκμαρτυρήσαντι,NA,NA,ἐξάρνῳ,ἐξάρνῳ,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar o acusativo de ten marturian,4,juridical,attic,Isaeus,FALSE,A,Experiencer
5407,Isocrates (0010),Panathenaicus (021),233.1,"ἐν τοιαύτῃ δὲ μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ πολλὰς ἔδοξε κράτιστον εἶναι παρακαλέσαντι τῶν πεπλησιακότων τοὺς ἐπιδημοῦντας βουλεύσασθαι μετ’ αὐτῶν, πότεροι ἀφανιστέος παντάπασίν ἐστιν ἢ διαδοτέος τοῖς βουλομένοις λαμβάνειν, ὁπότερα δ’ ἂν ἐκείνοις δόξῃ, ταῦτα ποιεῖν.",ἔδοξε,δοκέω,FALSE,FALSE,βουλεύσασθαι,βουλεύσασθαι,NA,NA,NA,FALSE,μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ,μοι ταραχῇ καθεστηκότι καὶ μεταβολὰς ποιουμένῳ,NA,NA,παρακαλέσαντι,παρακαλέσαντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Comentar a diferença entre os dois primeiros particípios e o terceiro. Camada intermediária de infinitivo,5,juridical,attic,Isocrates,FALSE,P,Experiencer
5443,Isocrates (0010),Against Callimachus (002),39.1,"πρὸς δὲ τούτοις ἔτι καὶ νῦν ἔξεστιν αὐτῷ, πρὶν ἀποπειραθῆναι τῆς ὑμετέρας γνώμης, ἀφέντι τὴν δίκην ἀπηλλάχθαι πάντων τῶν πραγμάτων.",ἔξεστιν,ἔξεστι,FALSE,TRUE,ἀπηλλάχθαι,ἀπηλλάχθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ἀφέντι,ἀφέντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,6,juridical,attic,Isocrates,FALSE,P,Agent
5450,Isocrates (0010),Against Lochites (003),2.8,"περὶ δὲ τῆς ὕβρεως, ὡς κοινοῦ τοῦ πράγματος ὄντος, ἔξεστι τῷ βουλομένῳ τῶν πολιτῶν γραψαμένῳ πρὸς τοὺς θεσμοθέτας εἰσελθεῖν εἰς ὑμᾶς.",ἔξεστι,ἔξεστι,FALSE,TRUE,εἰσελθεῖν,εἰσελθεῖν,NA,NA,NA,FALSE,τῷ βουλομένῳ,τῷ βουλομένῳ,NA,NA,γραψαμένῳ,γραψαμένῳ,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Verbo de movimento,3,juridical,attic,Isocrates,FALSE,P,Agent
5464,Isocrates (0010),Nicocles or the Cyprians (014),64.3,"ὑμῖν δ’ ἔξεστι μηδὲν ταλαιπωρηθεῖσιν, ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν, ἅπαντα ταῦτα διαπράξασθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,διαπράξασθαι,διαπράξασθαι,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,"ταλαιπωρηθεῖσιν, ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν",ταλαιπωρηθεῖσιν,P,ἀλλὰ πιστοῖς μόνον καὶ δικαίοις οὖσιν,P,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Coordenado (alla). Particípio,4,juridical,attic,Isocrates,FALSE,P,Agent
5515,Isocrates (0010),Letter 9 (024),18.3,"σοὶ δὲ προσήκει προσέχοντι τὸν νοῦν τοῖς ὑπ’ ἐμοῦ λεγομένοις βουλεύσασθαι, πότερον ὀλιγωρητέον ἐστὶ τῶν Ἑλληνικῶν πραγμάτων γεγονότι μέν, ὥσπερ ὀλίγῳ πρότερον ἐγὼ διῆλθον, ἡγεμόνι δὲ Λακεδαιμονίων ὄντι, βασιλεῖ δὲ προσαγορευομένῳ, μεγίστην δὲ τῶν Ἑλλήνων ἔχοντι δόξαν, ἢ τῶν μὲν ἐνεστώτων πραγμάτων ὑπεροπτέον, μείζοσι δ’ ἐπιχειρητέον.",προσήκει,προσήκω,FALSE,TRUE,βουλεύσασθαι,βουλεύσασθαι,NA,NA,NA,FALSE,σοὶ,σοὶ,NA,NA,προσέχοντι,προσέχοντι,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,Comentar a sequência e o adj. Verbal,3,juridical,attic,Isocrates,FALSE,P,Agent
5581,Isocrates (0010),To Philip (020),89.1,"οἶμαι δὲ τῶν μὲν ἄλλων εἴ τισι δόξειε περὶ τῆς στρατείας τῆς εἰς τὴν Ἀσίαν συμβουλεύειν, ἐπὶ ταύτην ἂν ἐπιπεσεῖν τὴν παράκλησιν, λέγοντας ὡς ὅσοι περ ἐπεχείρησαν πρὸς τὸν βασιλέα πολεμεῖν, ἅπασι συνέπεσεν ἐξ ἀδόξων μὲν γενέσθαι λαμπροῖς, ἐκ πενήτων δὲ πλουσίοις, ἐκ ταπεινῶν δὲ πολλῆς χώρας καὶ πόλεων δεσπόταις.",συνέπεσεν,συμπίπτω,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,ἅπασι,λαμπροῖς,πλουσίοις,δεσπόταις,"λαμπροῖς, πλουσίοις, δεσπόταις",λαμπροῖς,A,πλουσίοις,A,δεσπόταις,S,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Sequência de coordenações ek X (genesthai) Y,6,juridical,attic,Isocrates,FALSE,A,Experiencer
5610,Isocrates (0010),Antidosis (019),289.1,"οἵτινες ἐν ταύταις μὲν ταῖς ἀκμαῖς ὄντες ὑπερεῖδον τὰς ἡδονάς, ἐν αἷς οἱ πλεῖστοι τῶν τηλικούτων μάλιστ’ αὐτῶν ἐπιθυμοῦσιν, ἐξὸν δ’ αὐτοῖς ῥᾳθυμεῖν μηδὲν δαπανωμένοις εἵλοντο πονεῖν χρήματα τελέσαντες, ἄρτι δ’ ἐκ παίδων ἐξεληλυθότες ἔγνωσαν ἃ πολλοὶ τῶν πρεσβυτέρων οὐκ ἴσασιν, ὅτι δεῖ τὸν ὀρθῶς καὶ πρεπόντως προεστῶτα τῆς ἡλικίας καὶ καλὴν ἀρχὴν τοῦ βίου ποιούμενον αὑτοῦ πρότερον ἢ τῶν αὑτοῦ ποιήσασθαι τὴν ἐπιμέλειαν, καὶ μὴ σπεύδειν μηδὲ ζητεῖν ἑτέρων ἄρχειν πρὶν ἂν τῆς αὑτοῦ διανοίας λάβῃ τὸν ἐπιστατήσοντα, μηδ’ οὕτω χαίρειν μηδὲ μέγα φρονεῖν ἐπὶ τοῖς ἄλλοις ἀγαθοῖς ὡς ἐπὶ τοῖς ἐν τῇ ψυχῇ διὰ τὴν παιδείαν ἐγγιγνομένοις.",ἐξὸν,ἔξεστι,FALSE,TRUE,ῥᾳθυμεῖν,ῥᾳθυμεῖν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,δαπανωμένοις,δαπανωμένοις,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,3,juridical,attic,Isocrates,FALSE,P,Agent
5616,Isocrates (0010),Panegyricus (011),131.1,"ἐπεὶ καὶ τοῦτ’ ἔχομεν αὐτοῖς ἐπιτιμᾶν, ὅτι τῇ μὲν αὑτῶν πόλει τοὺς ὁμόρους εἱλωτεύειν ἀναγκάζουσι, τῷ δὲ κοινῷ τῷ τῶν συμμάχων οὐδὲν τοιοῦτον κατασκευάζουσιν, ἐξὸν αὐτοῖς τὰ πρὸς ἡμᾶς διαλυσαμένοις ἅπαντας τοὺς βαρβάρους περιοίκους ὅλης τῆς Ἑλλάδος καταστῆσαι.",ἐξὸν,ἔξεστι,FALSE,TRUE,καταστῆσαι,καταστῆσαι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,διαλυσαμένοις,διαλυσαμένοις,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,4,juridical,attic,Isocrates,FALSE,P,Agent
5619,Isocrates (0010),To Philip (020),14.1,"ἀλλὰ τοὺς μὲν ἄλλους ἑώρων τοὺς ἐνδόξους τῶν ἀνδρῶν ὑπὸ πόλεσι καὶ νόμοις οἰκοῦντας, καὶ οὐδὲν ἐξὸν αὐτοῖς ἄλλο πράττειν πλὴν τὸ προσταττόμενον, ἔτι δὲ πολὺ καταδεεστέρους ὄντας τῶν πραγμάτων τῶν ῥηθησομένων, σοὶ δὲ μόνῳ πολλὴν ἐξουσίαν ὑπὸ τῆς τύχης δεδομένην καὶ πρέσβεις πέμπειν πρὸς οὕς τινας ἂν βουληθῇς, καὶ δέχεσθαι παρ’ ὧν ἄν σοι δοκῇ, καὶ λέγειν ὅ τι ἂν ἡγῇ συμφέρειν, πρὸς δὲ τούτοις καὶ πλοῦτον καὶ δύναμιν κεκτημένον ὅσην οὐδεὶς τῶν Ἑλλήνων, ἃ μόνα τῶν ὄντων καὶ πείθειν καὶ βιάζεσθαι πέφυκεν·",ἐξὸν,ἔξεστι,FALSE,TRUE,πράττειν,πράττειν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,καταδεεστέρους ὄντας,καταδεεστέρους ὄντας,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"Comentar posição e eti para primeiro par, distância para segundo",9,juridical,attic,Isocrates,FALSE,P,Agent
5641,Isocrates (0010),Aegineticus (006),51.3,"δέομαι οὖν ὑμῶν καὶ τούτων μεμνημένους καὶ τῶν ἄλλων τῶν εἰρημένων τὰ δίκαια ψηφίσασθαι, καὶ τοιούτους μοι γενέσθαι δικαστάς, οἵων περ ἂν αὐτοὶ τυχεῖν ἀξιώσαιτε.",δέομαι,δέομαι,TRUE,FALSE,ψηφίσασθαι,ψηφίσασθαι,NA,NA,NA,FALSE,ὑμῶν,ὑμῶν,NA,NA,μεμνημένους,μεμνημένους,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,3,juridical,attic,Isocrates,FALSE,P,Recipient
5644,Isocrates (0010),Antidosis (019),17.1,"δέομαι οὖν ὑμῶν μήτε πιστεύειν πω μήτ’ ἀπιστεῖν τοῖς εἰρημένοις, πρὶν ἂν διὰ τέλους ἀκούσητε καὶ τὰ παρ’ ἡμῶν, ἐνθυμουμένους ὅτι οὐδὲν ἂν ἔδει δίδοσθαι τοῖς φεύγουσιν ἀπολογίαν, εἴπερ οἷόν τ’ ἦν ἐκ τῶν τοῦ διώκοντος λόγων ἐψηφίσθαι τὰ δίκαια.",δέομαι,δέομαι,TRUE,FALSE,πιστεύειν πω μήτ’ ἀπιστεῖν,πιστεύειν πω μήτ’ ἀπιστεῖν,NA,NA,NA,FALSE,ὑμῶν,ὑμῶν,NA,NA,ἐνθυμουμένους,ἐνθυμουμένους,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,17,juridical,attic,Isocrates,FALSE,P,Recipient
5659,Isocrates (0010),Trapeziticus (005),17.1,"ἐπειδὴ τοίνυν ἐκ τῶν συνόδων, ὦ ἄνδρες δικασταί, πάντες αὐτοῦ κατεγίγνωσκον ἀδικεῖν καὶ δεινὰ ποιεῖν, ὅστις τὸν παῖδα, ὃ ἔφασκον ἐγὼ συνειδέναι περὶ τῶν χρημάτων, πρῶτον μὲν αὐτὸς ἀφανίσας ὑφ’ ἡμῶν αὐτὸν ᾐτιᾶτ’ ἠφανίσθαι, ἔπειτα δὲ συλληφθέντα ὡς ἐλεύθερον ὄντα διεκώλυσε βασανίζεσθαι, μετὰ δὲ ταῦθ’ ὡς δοῦλον ἐκδοὺς καὶ βασανιστὰς ἑλόμενος λόγῳ μὲν ἐκέλευσε βασανίζειν, ἔργῳ δ’ οὐκ εἴα, διὰ ταῦθ’ ἡγούμενος οὐδεμίαν αὑτῷ σωτηρίαν εἶναι, ἐάνπερ εἰς ὑμᾶς εἰσέλθῃ, προσπέμπων ἐδεῖτό μου εἰς ἱερὸν ἐλθόνθ’ ἑαυτῷ συγγενέσθαι.",ἐδεῖτό,δέομαι,TRUE,FALSE,συγγενέσθαι,συγγενέσθαι,NA,NA,NA,FALSE,μου,μου,NA,NA,ἐλθόνθ’,ἐλθόνθ’,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar elisão,3,juridical,attic,Isocrates,FALSE,P,Recipient
5664,Isocrates (0010),Trapeziticus (005),56.1,"ἐγὼ οὖν ὑμῶν δέομαι μεμνημένους τούτων καταψηφίσασθαι Πασίωνος, καὶ μὴ τοσαύτην πονηρίαν ἐμοῦ καταγνῶναι, ὡς οἰκῶν ἐν τῷ Πόντῳ καὶ τοσαύτην οὐσίαν κεκτημένος ὥστε καὶ ἑτέρους εὖ ποιεῖν δύνασθαι, Πασίων ἦλθον συκοφαντήσων καὶ ψευδεῖς αὐτῷ παρακαταθήκας ἐγκαλῶν.",δέομαι,δέομαι,TRUE,FALSE,καταψηφίσασθαι,καταψηφίσασθαι,NA,NA,NA,FALSE,ὑμῶν,ὑμῶν,NA,NA,μεμνημένους,μεμνημένους,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,2,juridical,attic,Isocrates,FALSE,P,Recipient
5940,Isocrates (0010),Areopagiticus (018),72.1,"ἐγὼ δὲ καὶ τῶν ἰδιωτῶν τοὺς ὀλίγα μὲν κατορθοῦντας πολλὰ δ’ ἐξαμαρτάνοντας μέμφομαι καὶ νομίζω φαυλοτέρους εἶναι τοῦ δέοντος, καὶ πρός γε τούτοις τοὺς γεγονότας ἐκ καλῶν κἀγαθῶν ἀνδρῶν, καὶ μικρῷ μὲν ὄντας ἐπιεικεστέρους τῶν ὑπερβαλλόντων ταῖς πονηρίαις, πολὺ δὲ χείρους τῶν πατέρων, λοιδορῶ, καὶ συμβουλεύσαιμ’ ἂν αὐτοῖς παύσασθαι τοιούτοις οὖσιν.",συμβουλεύσαιμ’,συμβουλεύω,TRUE,FALSE,παύσασθαι,παύσασθαι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,τοιούτοις οὖσιν,τοιούτοις οὖσιν,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Complemento de pauomai,2,juridical,attic,Isocrates,FALSE,P,Recipient
